metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1790483169.9654,elite,6848.693023699,1789534888.7855,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790138563,1790483169.9654,16039,socks5,45.74.31.41:16039,True,5670.2017784119,1316,5134,20.403100775194,45.74.31.41
True,1790483153.6793,elite,4232.342955018,1710540204.3067,AS6429 Telmex Chile Internet S.A.,Telmex Chile Internet S.A.,Santiago,South America,SA,Chile,CL,,False,Telmex Chile Internet S.A.,-33.4521,-70.6536,False,Subcentro Las Condes S.A,True,Santiago Metropolitan,success,America/Santiago,34033,1790381433,1790483169.9194,5678,socks4,190.54.100.74:5678,True,2046.1978912354,332506,800370,29.350608539681,190.54.100.74
True,1790483169.884,elite,7589.9150315268,1790102587.8463,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790098607,1790483169.884,4031,socks5,45.74.31.22:4031,True,7546.6225147247,1060,1845,36.488812392427,45.74.31.22
True,1790483048.3362,elite,8412.8320747171,1789536133.1818,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790138981,1790483169.816,10906,socks5,45.74.31.22:10906,True,5750.3614425659,2411,5390,30.906294064863,45.74.31.22
True,1790483169.8021,elite,8887.4161219597,1788564387.7491,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790120813,1790483169.8021,20918,socks5,45.74.31.30:20918,True,2946.1271762848,3403,7770,30.457352546317,45.74.31.30
True,1790483131.7776,elite,6673.0773876875,1790312960.2456,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790311444,1790483169.7838,12084,socks5,45.74.31.30:12084,True,6451.9884586334,390,815,32.365145228216,45.74.31.30
True,1790483139.7239,elite,3403.6028951098,1776079462.4509,AS55836 Reliance Jio Infocomm Limited,RELIANCEJIO-IN,Vadodara,Asia,AS,India,IN,,False,Reliance Jio Infocomm Limited,22.3008,73.2043,True,Reliance Jio Infocomm Limited,True,Gujarat,success,Asia/Kolkata,390007,1789988635,1790483169.7547,43314,socks4,136.233.136.41:43314,True,3807.361125946,230687,367668,38.553534273132,136.233.136.41
True,1790483131.7993,elite,6248.3507363872,1789845816.1203,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790448845,1790483169.6758,10305,socks5,45.74.31.42:10305,True,11215.929031372,347,1817,16.035120147874,45.74.31.42
True,1790483169.6283,elite,4393.937141565,1776589670.2792,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,True,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1790328494,1790483169.6283,12546,socks5,91.84.98.74:12546,True,377.48551368713,37529,94614,28.400293621304,91.84.98.74
True,1790482774.7198,elite,6372.296602695,1790067528.3305,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790066109,1790483169.6016,6992,socks5,45.74.31.30:6992,True,858.28280448914,1078,2050,34.462915601023,45.74.31.30
True,1790483005.5479,elite,7016.0553442485,1788544068.97,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790357565,1790483169.593,4371,socks5,45.74.31.30:4371,True,6347.5546836853,7231,14369,33.476851851852,45.74.31.30
True,1790483032.1205,elite,1124.7931235927,1789648617.2066,AS396356 Latitude.sh,LATITUDE-SH,Mexico City,North America,,Mexico,MX,,True,Latitude.sh,19.4326,-99.1332,False,Latitude.sh,True,Mexico City,success,America/Mexico_City,75270,1790251458,1790483169.5396,40002,socks5,103.88.234.239:40002,True,1873.71301651,7945,1648,82.82080683832,103.88.234.239
True,1790483169.5121,elite,1033.6967011541,1753600086.3834,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0184,105.8461,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,100000,1790392321,1790483169.5121,1080,socks4,116.111.44.189:1080,True,1016.3371562958,4007,4320,48.120571634442,116.111.44.189
True,1790482945.3564,elite,4748.9553517606,1790467524.0277,AS4907 IENS TECHNOLOGY PTE. LTD,IENS-AS-AP,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,False,Iens Technology Pte. LTD,1.35208,103.82,False,Iens Technology Pte. LTD,False,North West,success,Asia/Singapore,858877,1790465510,1790483169.4846,888,socks4,43.248.173.49:888,True,6735.696554184,1497,11,99.270557029178,43.248.173.49
True,1790482288.4129,elite,2720.3359323944,1790409634.2768,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0184,105.8461,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,100000,1790408030,1790483169.4144,2080,http,116.101.76.225:2080,True,2659.3391895294,758,31,96.070975918885,116.101.76.225
True,1790483169.3989,elite,9228.5779754533,1788612142.1671,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,Hetzner,True,Saxony,success,Europe/Berlin,08223,1790425221,1790483169.3989,9050,socks5,46.224.14.155:9050,True,14741.607904434,4699,16349,22.325161535538,46.224.14.155
True,1790483169.3961,elite,12915.917912754,1779486651.6314,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790371998,1790483169.3961,8686,socks5,174.138.161.146:8686,True,14847.308635712,109,1783,5.7610993657505,174.138.161.146
True,1790482755.9532,elite,8351.3345837678,1789202668.4459,"AS20473 The Constant Company, LLC",AS-VULTR,Los Angeles,North America,,United States,US,,True,The Constant Company,34.0609,-118.2414,False,"Vultr Holdings, LLC",False,California,success,America/Los_Angeles,90012,1790409657,1790483169.3282,1080,socks4,149.248.18.106:1080,True,6950.5705833435,120254,6391,94.953610486004,149.248.18.106
True,1790483169.2729,elite,4885.5016504567,1786050108.8257,AS4837 CHINA UNICOM China169 Backbone,CHINA169-Backbone,Chengdu,Asia,AS,China,CN,,False,China Unicom Sichuan Province Network,30.5723,104.067,False,,True,Sichuan,success,Asia/Shanghai,610000,1790280754,1790483169.2729,8080,http,101.206.186.99:8080,True,2937.9374980927,59547,10382,85.153512848747,101.206.186.99
True,1790483169.2653,elite,11490.931002984,1781058828.0569,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1790129803,1790483169.2653,9050,socks4,161.97.107.63:9050,True,13403.878927231,123996,280114,30.683724728416,161.97.107.63
True,1790482962.2081,elite,8647.9473006843,1789642964.3506,AS207957 SERV.HOST GROUP LTD,ServHost-AS,Stockholm,Europe,EU,Sweden,SE,,True,SERV.HOST GROUP LTD,59.3327,18.0656,False,SERV.HOST GROUP LTD,True,Stockholm County,success,Europe/Stockholm,100 04,1790244611,1790483169.2382,1085,socks4,193.23.200.117:1085,True,5052.1008968353,22834,23473,49.310039518863,193.23.200.117
True,1790481242.932,elite,4672.3367010354,1710634592.9783,AS16276 OVH SAS,OVH,Roubaix,Europe,EU,France,FR,,True,OVH SAS,50.6924,3.20113,False,OVH,True,Hauts-de-France,success,Europe/Paris,59100,1790045313,1790483169.1745,80,http,51.75.206.209:80,False,9152.8882980347,278471,487721,36.344806523691,51.75.206.209
True,1790483017.2264,elite,1383.2139567515,1790431028.3244,AS8708 RCS & RDS,RCS-RDS,Brăila,Europe,EU,Romania,RO,,False,RCS & RDS,45.2662,27.9804,False,RCS & RDS Business,False,Brăila County,success,Europe/Bucharest,810001,1790429077,1790483169.1587,1080,socks4,86.127.209.234:1080,True,1194.188117981,4483,341,92.931177446103,86.127.209.234
True,1790483121.5845,elite,10213.120155489,1776807715.6064,AS17970 SKYBroadband SKYCable Corporation,SKYBB-AS-AP,San Juan,Asia,AS,Philippines,PH,,False,Sky Cable Corporation,14.5996,121.037,False,TRI PH,True,Metro Manila,success,Asia/Manila,1500,1790111180,1790483169.0822,58765,socks5,103.239.201.33:58765,True,1158.1203937531,15831,125157,11.228615201294,103.239.201.33
True,1790483168.9974,elite,7505.6265605716,1790143018.8487,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790142536,1790483168.9974,8026,socks5,45.74.31.23:8026,True,2390.0516033173,635,1544,29.141808168885,45.74.31.23
True,1790483168.9322,elite,7132.6422758505,1789517408.4598,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790120470,1790483168.9322,15305,socks5,45.74.31.50:15305,True,6492.5889968872,2131,3762,36.161547598846,45.74.31.50
True,1790483067.7046,elite,3070.1365786549,1787808061.815,AS28252 WorldNet Telecom Comercio e Serviços de Telecomuni,WorldNet Telecom Comercio e Serviços de Telecomuni,Recife,South America,SA,Brazil,BR,,False,WorldNet Telecom Comercio e Serviços de Telecomuni,-8.0009,-34.8687,False,WorldNet Telecom Comercio e Serviços de Telecomuni,True,Pernambuco,success,America/Recife,53000,1790225694,1790483168.9255,5432,socks4,179.189.249.137:5432,True,957.06629753113,83046,75288,52.449884421539,179.189.249.137
True,1790483147.3135,elite,2636.1331110573,1696966848.089,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Baton Rouge,North America,,United States,US,,False,Cox Communications Inc.,30.4882,-91.1443,False,Cox Communications Inc.,True,Louisiana,success,America/Chicago,70805,1790302524,1790483168.9106,4145,socks4,174.64.199.82:4145,True,963.11497688293,568778,1051668,35.100089728383,174.64.199.82
True,1790483080.1768,anonymous,1856.2091217531,1783657314.2606,AS55990 Huawei Cloud Service data center,HWCSNET,Shanghai,Asia,AS,China,CN,,True,Huawei Cloud Service data center,31.2304,121.4737,False,Huawei Public Cloud Service,True,Shanghai,success,Asia/Shanghai,,1790310245,1790483168.877,3128,http,123.60.155.1:3128,True,4027.1484851837,42253,33126,56.054073415673,123.60.155.1
True,1790483033.6535,elite,9037.120658364,1786529349.4964,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Shenzhen Tencent Computer Systems Company Limited,1.35208,103.82,False,"Tencent Cloud Computing (Beijing) Co., Ltd",True,North West,success,Asia/Singapore,858877,1790156125,1790483168.8693,8080,socks4,43.160.245.155:8080,True,995.40877342224,156280,83543,65.164725651835,43.160.245.155
True,1790483027.1395,elite,4573.9370965121,1790402352.1769,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401205,1790483168.8691,10475,socks5,45.74.31.50:10475,True,7073.2569694519,286,274,51.071428571429,45.74.31.50
True,1790483058.6964,elite,3386.9605659681,1776087355.4062,AS13489 UNE EPM TELECOMUNICACIONES S.A.,UNE EPM TELECOMUNICACIONES S.A.,Floridablanca,South America,SA,Colombia,CO,,False,EPM Telecomunicaciones S.A. E.S.P.,7.0595,-73.0909,False,Colombia Móvil,True,Santander Department,success,America/Bogota,681001,1789996360,1790483168.7583,53740,socks4,181.204.39.202:53740,True,824.49865341187,345588,336388,50.67451053996,181.204.39.202
True,1790483168.7431,elite,6933.6602675369,1789552930.9761,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790156758,1790483168.7431,10516,socks5,45.74.31.30:10516,True,826.46441459656,1530,4317,26.167265264238,45.74.31.30
True,1790482938.86,elite,9403.7788572306,1778117738.3479,AS215467 Skhron,Skhron,Łęczyca,Europe,EU,Poland,PL,,False,Skhron OU,51.9194,19.1451,False,Skhron OU,True,Łódź Voivodeship,success,Europe/Warsaw,99-100,1790462646,1790483168.7175,22,socks5,88.218.206.170:22,True,476.33504867554,93440,82879,52.994855914564,88.218.206.170
True,1790483168.6818,elite,5257.5413004557,1790449042.4047,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446425,1790483168.6818,6172,socks5,45.74.31.25:6172,True,5725.2714633942,75,157,32.327586206897,45.74.31.25
True,1790068595.3848,elite,1248.6255230527,1782245220.2105,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Hampton,North America,,United States,US,,False,NET2ATLANTA.COM LLC,33.3871,-84.283,False,NET2ATLANTA.COM LLC,True,Georgia,success,America/New_York,30228,1790108000,1790483168.6731,4145,socks5,199.66.183.226:4145,True,918.8597202301,283636,413,99.854602550968,199.66.183.226
True,1790483118.6317,elite,9459.4989092119,1790434874.6743,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,True,Virginia,success,America/New_York,20147,1790432281,1790483168.6615,24268,http,131.153.1.46:24268,True,771.78144454956,62,158,28.181818181818,131.153.1.46
True,1790483168.5722,elite,3799.3360335535,1788588940.955,AS36352 HostPapa,AS-COLOCROSSING,Marietta,North America,,United States,US,,True,HostPapa,33.9521,-84.5475,False,RackNerd LLC,True,Georgia,success,America/New_York,30006,1790401958,1790483168.5722,80,http,23.95.91.167:80,False,1342.8657054901,27260,3449,88.768764857208,23.95.91.167
True,1790483042.8473,elite,3353.918228955,1786262473.2376,AS270399 Itaconect Serviços de Comunicação e Multimidia,Itaconect Serviços de Comunicação e Multimidia,Itanhém,South America,SA,Brazil,BR,,False,Itaconect Serviços de Comunicação e Multimidia,-17.083,-40.3633,False,Itaconect Serviços de Comunicação e Multimidia,True,Bahia,success,America/Bahia,45970,1789888277,1790483168.5179,1080,socks4,190.89.4.182:1080,True,4187.2599124908,117290,110285,51.539053059431,190.89.4.182
True,1790375603.9447,elite,208.68564134321,1790223843.8892,AS31898 Oracle Corporation,ORACLE-BMC-31898,Marseille,Europe,EU,France,FR,,True,Oracle Corporation,43.297,5.3811,False,Oracle Cloud Infrastructure (eu-marseille-1),False,Provence,success,Europe/Paris,,1790220142,1790483168.5069,1080,socks5,129.151.240.183:1080,True,330.03449440002,3067,5,99.837239583333,129.151.240.183
True,1790483031.0809,elite,2562.1933263931,1769020419.8555,AS31200 Novotelecom Ltd,NTK,Novosibirsk,Europe,EU,Russia,RU,,False,Novotelecom Ltd,55.0386,82.9425,False,Novotelecom ltd.,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1789975544,1790483168.4628,1090,socks4,37.193.125.68:1090,True,433.44020843506,421411,308566,57.729353116605,37.193.125.68
True,1790483048.6371,elite,3104.3109751186,1789907413.6519,AS16637 MTN SA,MTNNS-AS,Johannesburg,Africa,AF,South Africa,ZA,,False,MTN SA,-26.2309,28.0583,False,MTN SA,False,Gauteng,success,Africa/Johannesburg,2009,1789907111,1790483168.4616,5678,socks4,105.214.80.191:5678,True,1913.0616188049,18081,17030,51.496681951525,105.214.80.191
True,1790483143.2865,elite,1143.7441391277,1696974344.2054,AS17501 WorldLink Communications Pvt Ltd,WLINK-NEPAL-AS-AP,Kathmandu,Asia,AS,Nepal,NP,,False,WorldLink Communications,27.7108,85.3251,False,,True,Bagmati Province,success,Asia/Kathmandu,,1790381499,1790483168.4593,4153,socks4,202.166.219.80:4153,True,936.39302253723,196605,1031069,16.014430541007,202.166.219.80
True,1790483168.4335,elite,4452.715298873,1790047203.4313,AS1101 IP-EEND BV,IP-EEND-AS,Utrecht,Europe,EU,The Netherlands,NL,,False,SURFnet III d,52.0907,5.12142,False,SURFnet bv,False,Utrecht,success,Europe/Amsterdam,3512,1790046090,1790483168.4335,1080,http,145.220.227.6:1080,True,6554.7907352448,3165,1194,72.608396421198,145.220.227.6
True,1790483168.3678,elite,6209.8251287614,1789544673.0362,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790148986,1790483168.3678,4494,socks5,45.74.31.40:4494,True,520.9264755249,2750,4277,39.134765902946,45.74.31.40
True,1790483168.3598,elite,6658.4497234401,1790449892.4758,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446431,1790483168.3598,8789,socks5,45.74.31.42:8789,True,9221.6506004333,68,136,33.333333333333,45.74.31.42
True,1790483119.3609,elite,3407.2755502128,1783369055.4639,AS263073 DTEL TELECOM,DTEL TELECOM,Recife,South America,SA,Brazil,BR,,False,Dtel Telecom,-8.0009,-34.8687,False,Dtel Telecom,True,Pernambuco,success,America/Recife,53000,1790019389,1790483168.323,4153,socks4,186.194.127.41:4153,True,8143.4342861176,140131,196602,41.614869941467,186.194.127.41
True,1790483168.2846,elite,7837.2515048405,1787411367.3317,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790003910,1790483168.2846,6212,socks5,45.74.31.42:6212,True,11963.350534439,2750,10028,21.521364845829,45.74.31.42
True,1790483168.2681,elite,4935.3859535198,1790373120.7043,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790372486,1790483168.2681,8060,socks5,45.74.31.25:8060,True,2178.9636611938,194,425,31.340872374798,45.74.31.25
True,1790483117.0807,elite,7532.6856904281,1790339292.6222,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790337552,1790483168.1854,12972,socks5,45.74.31.23:12972,True,814.5956993103,476,529,47.363184079602,45.74.31.23
True,1790483168.1163,elite,6646.4277686914,1787804865.1029,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789878649,1790483168.1163,5891,socks5,45.74.31.30:5891,True,7264.2900943756,2759,9041,23.381355932203,45.74.31.30
True,1790483081.5211,elite,8146.0270719434,1789207412.6586,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790416066,1790483168.11,9662,socks5,45.74.31.30:9662,True,2601.4761924744,2236,6823,24.682636052544,45.74.31.30
True,1790476505.7925,elite,706.33049447939,1776079030.392,AS50512 JSC ER-Telecom Holding,BARNAUL-AS,Barnaul,Europe,EU,Russia,RU,,False,"CJSC ""ER-Telecom Holding"" Barnaul branch",53.3498,83.7836,False,"JSC ""ER-Telecom Holding"" Barnaul Branch",True,Altai Krai,success,Asia/Barnaul,656056,1790414244,1790483168.1056,1080,socks5,94.230.127.180:1080,True,579.83160018921,44428,59399,42.790410972098,94.230.127.180
